baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000106034.13	132.169703190744	-0.0899015009783953	0.120341609588022	-0.747052505664204	0.455031867525779	0.957937729136279
ENSG00000106049.4	318.73417680081	-0.0898600584422583	0.0534864983290839	-1.68005125124065	0.0929473444827301	0.956653910182263
ENSG00000106052.9	3658.51442005717	0.0340807493128869	0.0358474714087221	0.950715572775229	0.341748780716799	0.956653910182263
ENSG00000106066.9	96.5453202269845	-0.0398773730481973	0.179669262237586	-0.221948777167378	0.824353758656492	0.985404334433041
ENSG00000106069.16	1000.94296525835	0.0858553660111755	0.0982094396433122	0.874206861611211	0.382005609969128	0.956653910182263
ENSG00000106070.13	1567.31192705557	0.0429830292691558	0.0479070720377223	0.897216787436117	0.369603249000628	0.956653910182263
ENSG00000106077.14	154.445282981537	-0.0320861605718418	0.0695762828958296	-0.461165202226763	0.644680085258718	0.970074855411671
ENSG00000106078.13	3248.08582457227	-0.00109740355092884	0.0551180623408124	-0.0199100531535968	0.984115125478672	0.998741311759611
ENSG00000106080.6	253.18738531361	-0.0759199684144454	0.0693303820495459	-1.09504615682329	0.273496415602955	0.956653910182263
ENSG00000106086.14	643.134419543295	0.103126603262947	0.0513345353483811	2.00891276336837	0.0445463861090256	0.956653910182263
ENSG00000106089.7	3446.24086768174	0.102197424209157	0.0816450736460869	1.25172799343853	0.210668996043435	0.956653910182263
ENSG00000106100.6	101.166072199067	-0.0426982142385681	0.106826911257978	-0.399695299019322	0.68938095499872	0.970612100240535
ENSG00000106105.9	2011.95939273578	0.0987971257002731	0.0666476512365944	1.48237970681893	0.138239290501514	0.956653910182263
ENSG00000106113.14	40.1952693249047	0.079599663714489	0.152750560265921	0.521108816726534	0.602290969355561	0.966660676657255
ENSG00000106123.7	3427.22749500253	0.0485524267943214	0.0712188526034991	0.681735594149911	0.495406156101011	0.960946641515532
ENSG00000106125.14	220.552652100795	0.027001018033087	0.0726113531130869	0.371856698373805	0.709999546556887	0.972593454854685
ENSG00000106133.13	156.753692459963	-0.0201092538778046	0.0594098693345037	-0.338483388417851	0.734998943248284	0.975515916840668
ENSG00000106144.15	232.649812917611	-0.0420490232355565	0.0667049199902602	-0.630373640230679	0.528450152924933	0.963764620248724
ENSG00000106153.12	1848.05323243518	-0.0798493249271334	0.0453828756168878	-1.75945935205172	0.0784995185289996	0.956653910182263
ENSG00000106211.8	547.569903712804	0.213630357190966	0.299625390473578	0.712991501999577	0.475851015700749	0.957952638036889
ENSG00000106236.3	1390.07295048951	-0.0576771142528551	0.180831886889395	-0.318954335128588	0.749761140856499	0.975696002605886
ENSG00000106244.8	735.889855864392	0.0288682722196197	0.0356345244523741	0.810120877527142	0.417870706261042	0.956996597750881
ENSG00000106245.5	485.454550727228	0.0480575334224928	0.0531892771857262	0.903519204720261	0.366250400358227	0.956653910182263
ENSG00000106246.13	272.541851297659	0.0296744009364633	0.0479923393710934	0.618315367104958	0.536367474088809	0.964584053049341
ENSG00000106258.9	79.4197053118797	0.0334720191748115	0.0623843878182657	0.536544804644394	0.591582079126921	0.966322141801468
ENSG00000106261.12	3515.14377407563	-0.0155166139419723	0.0463971905221958	-0.334430032666512	0.738055079941803	0.975515916840668
ENSG00000106263.13	1381.47083487793	-0.0560340116737767	0.0287534973356029	-1.94877204048479	0.0513226541499029	0.956653910182263
ENSG00000106266.4	443.133651501279	-0.0325352114314679	0.0592148381869502	-0.549443558872006	0.582701088095524	0.966322141801468
ENSG00000106268.11	58.2946595143213	-0.0172755566922957	0.08752187980364	-0.197385576395918	0.843525815955254	0.987389656563638
ENSG00000106278.7	7919.87858908352	-0.0884571666505866	0.0839365309587784	-1.05385778564078	0.29194803253403	0.956653910182263
ENSG00000106290.10	789.165748299921	-0.0141841905241254	0.0473840416797471	-0.29934530743476	0.764676588165539	0.977248530143445
ENSG00000106299.7	2324.36017159373	0.0735886538575539	0.0566004981570776	1.30014145199448	0.193552492770349	0.956653910182263
ENSG00000106305.5	180.915367857742	0.0884084113571584	0.0606738546117856	1.45710886382329	0.145086332023531	0.956653910182263
ENSG00000106327.8	91.5747464498314	0.174490449044523	0.0760196277138299	2.29533416950395	0.0217139808383515	0.956653910182263
ENSG00000106330.7	69.7811814093784	0.0186416525629659	0.0723730999035825	0.257577091319853	0.796733311735388	0.981330426033938
ENSG00000106333.8	32.6685669019546	-0.304769396815204	0.189138973239334	-1.61135165109283	0.107103098904505	0.956653910182263
ENSG00000106341.6	23.8580204626567	-0.207403632020076	0.169345828803114	-1.22473422277917	0.220675375343927	0.956653910182263
ENSG00000106344.4	1027.55467120266	-0.0443010810865064	0.0443168848283689	-0.999643392311448	0.317483115875635	0.956653910182263
ENSG00000106346.7	365.796161634139	0.00859964403945833	0.0443966274747445	0.193700389615187	0.846410486752824	0.987389656563638
ENSG00000106348.12	507.090444097161	-0.010022085332268	0.0647193992079424	-0.154854424715335	0.876936083939743	0.989574106546692
ENSG00000106351.8	417.190114914693	-0.0787414526193565	0.0645403155975141	-1.22003513447941	0.222451556180752	0.956653910182263
ENSG00000106355.5	219.545133882996	-0.0480473587217891	0.0453603202044023	-1.05923764438343	0.289491564970082	0.956653910182263
ENSG00000106366.7	41.1852401334186	-0.187395958812389	0.39493656735876	-0.474496347769586	0.635146001769313	0.969677157903166
ENSG00000106367.9	1219.06785450242	-0.0159689907213127	0.081184073561426	-0.196701027932901	0.8440615056362	0.987389656563638
ENSG00000106392.6	754.370061669846	-0.0404317087589686	0.0604799871711851	-0.668513844828191	0.503805647359113	0.960946641515532
ENSG00000106397.7	313.926755381842	-0.060552081989458	0.138287202553303	-0.437871913462985	0.661479136726419	0.970074855411671
ENSG00000106399.7	133.21479618015	-0.0283659279181391	0.0696431959194247	-0.407303650322964	0.683784982094515	0.970367135586048
ENSG00000106400.7	492.003707844785	-0.0229185388586091	0.0451761749881957	-0.507314726503463	0.611934007297569	0.967367692735761
ENSG00000106404.9	57.3986869831371	0.0636004436918657	0.11827524550189	0.53773250202934	0.590761737082948	0.966322141801468
ENSG00000106415.8	770.356399459948	0.0555737811109421	0.0573035269922662	0.969814320826055	0.332139053231087	0.956653910182263
ENSG00000106443.10	2276.37222223607	0.0509180246762966	0.0579922010524366	0.878015039130116	0.379935557319763	0.956653910182263
ENSG00000106459.10	355.479545449313	-0.050715039057639	0.0420282541713077	-1.20668916798028	0.227551872194704	0.956653910182263
ENSG00000106460.14	2840.18533003209	0.0401382077550544	0.0616172261152208	0.65141211777366	0.514780490388201	0.960946641515532
ENSG00000106462.6	39.3787489101028	-0.0721896350203179	0.103961670471718	-0.694387024494345	0.487439528772737	0.960870626288907
ENSG00000106477.14	452.195097502352	0.0556541552314074	0.0558963522234312	0.995667034030134	0.319411952580913	0.956653910182263
ENSG00000106479.6	594.706669423982	0.00936102302284957	0.0440167225700295	0.212669696339986	0.831584604861688	0.986347982239267
ENSG00000106483.7	28.3676945528493	-0.212961093957264	0.181014445766003	-1.17648673317796	0.23940043083241	0.956653910182263
ENSG00000106484.10	1621.12781300278	0.124333987681829	0.0822050989147786	1.51248510522108	0.130410498988132	0.956653910182263
ENSG00000106524.4	951.181483484449	0.0406955135950581	0.0663315344738818	0.613516842597423	0.539534649661486	0.964584053049341
ENSG00000106526.6	102.494631187162	0.13407227433506	0.102536023408975	1.30756264849768	0.19102169274765	0.956653910182263
ENSG00000106536.15	274.064721729007	0.0936366192237636	0.0817575034048533	1.14529694919971	0.25208616932364	0.956653910182263
ENSG00000106537.7	1319.106001382	0.13548990552223	0.0912113795779928	1.48544958040433	0.137424770123379	0.956653910182263
ENSG00000106538.5	98.8213791280317	-0.156463210964767	0.105816854367926	-1.47862277611035	0.139241161958965	0.956653910182263
ENSG00000106546.8	688.767185202793	-0.0549649780177278	0.0593944666538743	-0.925422537052826	0.354746160235962	0.956653910182263
ENSG00000106554.7	547.417412898045	-0.000502364892965111	0.0336281288781557	-0.0149388297750768	0.988080981692827	0.99931391496222
ENSG00000106560.6	37.794262000606	-0.254462989580322	0.126720640701233	-2.0080626815979	0.0446366312556214	0.956653910182263
ENSG00000106565.13	109.959738742208	-0.277247556855647	0.165491944418242	-1.6752933674824	0.0938766861305394	0.956653910182263
ENSG00000106571.8	259.343347865541	-0.123109404703456	0.132215774901424	-0.93112493418613	0.351788942027602	0.956653910182263
ENSG00000106588.6	435.97658384167	-0.025769830108734	0.059037721424732	-0.436497708360718	0.662475661539678	0.970074855411671
ENSG00000106591.3	474.312875090544	0.0269367919021227	0.0595107905919069	0.452637103863076	0.650810076489162	0.970074855411671
ENSG00000106603.13	768.33027595318	0.0114219561495154	0.0307367307556383	0.371606083949582	0.710186158656919	0.972593454854685
ENSG00000106605.6	284.03277797678	-0.0443545800565037	0.0559442302530733	-0.792835648213554	0.42787358406603	0.957937729136279
ENSG00000106608.12	1438.77153729889	0.0250762878827846	0.0380072800176933	0.659775913222703	0.509397642647481	0.960946641515532
ENSG00000106609.12	1927.51593475089	0.0520938866461941	0.0444536799671878	1.17186893603962	0.241249680499908	0.956653910182263
ENSG00000106610.10	246.280343330727	0.0685779221414486	0.0623741742548511	1.09946020064731	0.271567384649796	0.956653910182263
ENSG00000106615.5	1693.72858579855	0.0327283366555787	0.0483002288684798	0.677602102977546	0.498024012363795	0.960946641515532
ENSG00000106617.9	634.768760820553	0.0962041072342461	0.054553363188976	1.76348627491562	0.0778185101311211	0.956653910182263
ENSG00000106624.4	405.008308091481	-0.0578878345670567	0.182608205036425	-0.31700566004419	0.751239307496977	0.97589520433337
ENSG00000106628.6	507.635813533728	-0.0328754982879008	0.0416146568393205	-0.789998062818042	0.429528899657046	0.957937729136279
ENSG00000106633.11	50.6538614336309	0.00146657364049891	0.0859504789566359	0.0170630071909062	0.986386350598461	0.998741311759611
ENSG00000106635.3	431.371278034252	0.032796101386013	0.0535260577273705	0.612712812758537	0.540066249017867	0.964584053049341
ENSG00000106636.3	1014.4102550594	0.00137860626407313	0.0344931454148353	0.0399675427535872	0.968119002737507	0.998402245129535
ENSG00000106638.11	309.65752195182	-0.0387694214970189	0.0495508921663334	-0.782416214966967	0.433970007457069	0.957937729136279
ENSG00000106648.9	41.5885944198986	0.0401848518728996	0.148158551700259	0.271228703383911	0.786215137994224	0.979397376753115
ENSG00000106665.11	4051.59294484929	0.0158516237460273	0.0490036234196068	0.32347860504709	0.746332808010428	0.975515916840668
ENSG00000106682.10	4293.12619235833	0.00857812064041433	0.0382283016928428	0.224391884037589	0.822452385289844	0.985404334433041
ENSG00000106683.10	2131.51343105591	0.0644838525609637	0.0647427255329822	0.99600151260412	0.319249410241019	0.956653910182263
ENSG00000106686.12	192.23156656508	0.120868810753795	0.0748262205698969	1.6153269513444	0.106239910128084	0.956653910182263
ENSG00000106688.7	1224.0007189003	0.0680609025351556	0.0812413631477949	0.83776170042025	0.402164552874603	0.956653910182263
ENSG00000106689.6	717.200571031724	-0.0229340897495547	0.0874336080895765	-0.262302909037661	0.793087919438246	0.980615721871146
ENSG00000106692.9	720.213460156598	0.0417155069156961	0.049894248117055	0.836078475775985	0.403110756371402	0.956653910182263
ENSG00000106701.7	1717.29233363562	0.0308073402188181	0.0570912865613126	0.53961544877313	0.58946226033321	0.966322141801468
ENSG00000106714.13	490.342525196811	-0.00796486610480037	0.0649612554007685	-0.122609485541225	0.902416342747744	0.991813084219699
ENSG00000106723.12	4994.92842103458	0.0900180350799326	0.0584680697138212	1.53961017561442	0.123655403621062	0.956653910182263
ENSG00000106733.16	269.938124590386	0.0150531888749781	0.0850020385165741	0.177092092586026	0.859436052962895	0.988444738870306
ENSG00000106771.8	3396.70577582184	0.0331557152558556	0.0605946631168419	0.547172202144651	0.584260431848072	0.966322141801468
ENSG00000106772.13	7266.0257733721	-0.0195748344377456	0.0766780803006463	-0.255285922143524	0.798502272311249	0.981330426033938
ENSG00000106780.7	2921.1612257415	-0.000230277625538163	0.0498729527734035	-0.00461728477526534	0.996315952855219	0.999727866359991
ENSG00000106785.10	218.44734534506	-0.0477420858686526	0.10461454776532	-0.456361824320569	0.648129812987195	0.970074855411671
ENSG00000106789.8	258.476214409338	0.0576017283937813	0.0691090890880838	0.833489909270318	0.404568486454782	0.956653910182263
ENSG00000106799.8	564.180416184131	-0.26166771135341	0.131389686153653	-1.99153920687049	0.0464216393287066	0.956653910182263
ENSG00000106803.5	167.831233045303	-0.0938379426675861	0.0583302421580802	-1.60873569516953	0.107674147122096	0.956653910182263
ENSG00000106804.6	170.203247275967	-0.07396331967311	0.0738216140266257	-1.0019195685214	0.316382440690601	0.956653910182263
ENSG00000106809.6	139.700028618901	-0.248147012500701	0.2496299107362	-0.994059613164439	0.320193845935979	0.956653910182263
ENSG00000106819.7	29.1162725384555	-0.019004124782655	0.14670712096122	-0.129537848320795	0.896932078594901	0.991601120154132
ENSG00000106823.8	79.438964050243	-0.186927107849536	0.158789821818287	-1.17719829715187	0.239116368177318	0.956653910182263
ENSG00000106829.14	1139.47688511282	0.035846306703947	0.0925368798144276	0.387373194080379	0.698479945723874	0.971003382053169
ENSG00000106852.11	363.662416258614	0.0600171400760175	0.0870760144614563	0.689249966792908	0.490665977743293	0.960870626288907
ENSG00000106853.12	357.639031911687	0.0335643523433513	0.0643553149973433	0.521547479718449	0.601985439173747	0.966660676657255
ENSG00000106868.12	584.979410714831	0.0566546951193559	0.0656282240192289	0.863267229397465	0.387990557516812	0.956653910182263
ENSG00000106948.12	373.626459144346	-0.0983576419187131	0.0812341919044541	-1.21079116579875	0.225975451801376	0.956653910182263
ENSG00000106976.14	14636.2016843419	0.113276343512968	0.0841904715358112	1.3454770052545	0.1784712422308	0.956653910182263
ENSG00000106991.9	230.204029586881	-0.3339784882166	0.148965274676338	-2.24198887252245	0.0249620914858937	0.956653910182263
ENSG00000106992.13	644.006502446893	0.0162614571194391	0.0410251035354176	0.396378210365767	0.691826038120832	0.970612100240535
ENSG00000106993.7	807.906235855057	0.0119541041992359	0.0549746362429574	0.217447627054873	0.827859517985194	0.985701621326632
ENSG00000107020.5	74.7732088399031	-0.087556332877235	0.0675993525026398	-1.29522443094134	0.195242819257971	0.956653910182263
ENSG00000107021.11	695.521573845009	0.0103246017370512	0.0631781265332107	0.163420511236969	0.870187354336463	0.988617791237689
ENSG00000107036.7	893.65202401397	0.0237235252966369	0.0367338340763823	0.645822193439091	0.518394513318767	0.960946641515532
ENSG00000107077.13	1051.84754617066	-0.0765906454730581	0.0431088568490349	-1.77668003912223	0.0756208983042521	0.956653910182263
ENSG00000107099.11	324.875931616032	-0.120090928238136	0.157537737048692	-0.762299436870911	0.445881309924768	0.957937729136279
ENSG00000107104.14	1431.54443762562	-0.207473442994705	0.080251284615721	-2.58529746892128	0.00972950150679256	0.956653910182263
ENSG00000107105.10	2358.99378674502	0.0685394676870904	0.0951327287590529	0.720461491866626	0.471240901064154	0.957952638036889
ENSG00000107130.6	11457.9092523686	0.0282964573688414	0.0555577429568144	0.509316179219816	0.610530619036969	0.967347396416078
ENSG00000107140.11	502.310511525203	0.0209399342112435	0.0509478008204564	0.411007617091017	0.681066949385303	0.970367135586048
ENSG00000107147.7	1865.66972996893	0.0220385007695263	0.100724555319732	0.218799682952871	0.826806093858112	0.9855462830148
ENSG00000107164.15	694.231720922454	-0.0243562723606016	0.0492324818159446	-0.494719572571162	0.62079808358164	0.968881906737878
ENSG00000107165.8	71.911237788779	-0.0263178129395828	0.130902556570363	-0.201048884216684	0.840660350288403	0.987389656563638
ENSG00000107175.6	572.422400538111	-0.0080992361665152	0.0319379143366732	-0.253593145787079	0.799809892444593	0.981330426033938
ENSG00000107185.8	1254.80401981857	0.0582267986139797	0.0401004075101085	1.45202510970249	0.146494623538523	0.956653910182263
ENSG00000107186.12	3758.23774946199	-0.0120069014260454	0.0523820630993398	-0.229217803110865	0.818699636033096	0.984655933442856
ENSG00000107201.5	368.564066884017	0.101721858806476	0.142755776488669	0.712558618001355	0.476118926554537	0.957952638036889
ENSG00000107223.8	1782.33081678754	0.0147298152813564	0.0405504472101647	0.363246679007379	0.716420620737734	0.973704232455806
ENSG00000107242.13	668.255380774294	0.0890632571816956	0.0898859764348854	0.990847078867906	0.321760256825964	0.956653910182263
ENSG00000107249.17	289.367509172639	-0.0277254436991158	0.133315940481345	-0.207967956412499	0.83525398739253	0.986480675725985
ENSG00000107262.12	667.781375572064	-0.0166855383197846	0.0416294696619916	-0.400810734685357	0.688559474905855	0.970612100240535
ENSG00000107263.14	2052.00253270401	-1.71517477942913e-05	0.0534666383668874	-0.000320793457718367	0.99974404385727	0.99989705809795
ENSG00000107281.5	1386.32702409465	-0.0350250918571045	0.0741030465772489	-0.472653871532698	0.636460141551021	0.969677157903166
ENSG00000107282.5	3913.91458856732	0.0946803664568815	0.0468118584084238	2.02257226429284	0.0431172661549428	0.956653910182263
ENSG00000107290.9	4239.13430205577	-0.0271792928407324	0.0378319906213663	-0.718420902372035	0.472497802456426	0.957952638036889
ENSG00000107295.8	3811.07703476218	0.127670511125228	0.109301142949339	1.16806199532976	0.242781758797228	0.956653910182263
ENSG00000107317.7	3651.17340869947	-0.235364962657963	0.157203603609369	-1.49719826552332	0.134341676564581	0.956653910182263
ENSG00000107331.12	9810.5024411676	-0.109035982114072	0.12375603539541	-0.881055875502912	0.378287578053936	0.956653910182263
ENSG00000107338.8	240.963652470222	-0.116793616698577	0.111808157708333	-1.0445894028882	0.296212779439702	0.956653910182263
ENSG00000107341.4	1052.57253607796	0.0560836181208538	0.0361110006558532	1.55308956003032	0.12040173989911	0.956653910182263
ENSG00000107362.9	629.931537888289	-0.0358363726997348	0.0814793672983045	-0.439821440543765	0.660066437616301	0.970074855411671
ENSG00000107371.8	345.81963598709	-0.0153759988697784	0.0375606233451505	-0.409364848088008	0.682271932333126	0.970367135586048
ENSG00000107372.8	4624.79116176421	0.0553851211743605	0.0474943970038119	1.1661401063775	0.243557803466729	0.956653910182263
ENSG00000107404.13	1897.92399113938	-0.0609245396726609	0.0528107732879098	-1.15363846956978	0.248648419729164	0.956653910182263
ENSG00000107438.4	26.8579253373337	-0.0826417597022693	0.207009117963774	-0.399217969310566	0.689732603922943	0.970612100240535
ENSG00000107443.11	115.664102118403	-0.00319729520915086	0.0615966943215224	-0.0519069285189497	0.958602853560487	0.998053255326027
ENSG00000107518.12	20663.6428247348	0.0455308918873316	0.0930337249436664	0.489402008947845	0.624557114074268	0.969313690590186
ENSG00000107521.14	497.59218667644	-0.0169899980186989	0.0527350700366096	-0.322176456898684	0.747319019060323	0.975515916840668
ENSG00000107537.9	316.122012580168	-0.0310106602227853	0.0503241140008441	-0.616218702275913	0.537750186580319	0.964584053049341
ENSG00000107551.16	1304.29988351876	-0.0666527912096707	0.0802418668955517	-0.830648560263816	0.40617219354362	0.956653910182263
ENSG00000107554.11	299.453265174151	-0.0715271195912147	0.0838206925401845	-0.853334867842137	0.393473629309396	0.956653910182263
ENSG00000107560.6	2182.22770091684	0.0781112573553841	0.0481538611523488	1.62211825772925	0.104778029589146	0.956653910182263
ENSG00000107562.12	214.420581357408	-0.143458311001652	0.147028696618975	-0.975716402991889	0.329205021358568	0.956653910182263
ENSG00000107566.9	350.269664111901	0.0187770395952308	0.0442714690937378	0.424134097639123	0.671468019565399	0.970074855411671
ENSG00000107581.8	3275.55843446817	-0.0290435244574446	0.0329893697300124	-0.880390401366835	0.378647854554264	0.956653910182263
ENSG00000107593.15	93.2985800548075	0.0443064244890216	0.135698755035064	0.326505755174932	0.744041735684972	0.975515916840668
ENSG00000107611.10	116.901299605923	-0.16903659850596	0.0954355933073541	-1.77121127084705	0.0765255757088099	0.956653910182263
ENSG00000107614.17	192.449544386004	-0.0495732733211284	0.0583187770983786	-0.850039657681825	0.39530303814467	0.956653910182263
ENSG00000107618.4	21.1958806040135	0.103874892833993	0.128738463020203	0.806867585623513	0.419742775587084	0.957937729136279
ENSG00000107623.4	131.33103526758	0.17402780507676	0.110792676200018	1.57075188582484	0.116240291977878	0.956653910182263
ENSG00000107625.8	560.601425065715	-0.0352448329738639	0.0408433027152728	-0.862928084429485	0.388177008338491	0.956653910182263
ENSG00000107643.11	1974.48988135844	0.0998243321077139	0.0671724489429624	1.48609040876978	0.137255208895154	0.956653910182263
ENSG00000107651.8	539.367191047513	-0.0280339528865482	0.0432011158704645	-0.648917332844042	0.516391810740604	0.960946641515532
ENSG00000107669.13	1801.05774855433	-0.0010103322170252	0.0395893633302612	-0.0255202946457319	0.979639960971841	0.998536983044349
ENSG00000107672.10	234.097834483599	-0.103221266790415	0.0558712389771097	-1.84748483620891	0.0646769038313454	0.956653910182263
ENSG00000107679.10	2351.12647927288	0.0520636054924869	0.067397750516414	0.772482836497746	0.439828508564798	0.957937729136279
ENSG00000107719.8	423.424494950991	-0.219906907677923	0.0873961872265071	-2.51620710990496	0.0118625451131678	0.956653910182263
ENSG00000107731.8	715.21142221988	-0.293865532568843	0.128820682679732	-2.28119837945153	0.0225367106146034	0.956653910182263
ENSG00000107736.15	222.347515296833	-0.167224995818802	0.123963639057505	-1.348984243204	0.177342027224783	0.956653910182263
ENSG00000107738.15	475.896439411079	-0.0570874820046859	0.130975326086046	-0.435864400651932	0.662935115202234	0.970074855411671
ENSG00000107742.8	8304.23059688301	0.032557851516348	0.0507592611562181	0.641416970513953	0.521251809984271	0.961028917796639
ENSG00000107745.12	1288.56675207039	0.0316219613021762	0.0413278582662505	0.765148803464601	0.444182941632131	0.957937729136279
ENSG00000107758.11	5184.77203307412	0.163885981742284	0.0995683046360232	1.64596537363348	0.0997708881829687	0.956653910182263
ENSG00000107771.11	3961.3312718109	0.0681224362406659	0.0480427481982973	1.41795460908042	0.156204017333936	0.956653910182263
ENSG00000107779.7	937.473304428227	-0.055331046989046	0.0503654391766197	-1.09859157179218	0.271946255599281	0.956653910182263
ENSG00000107789.11	206.061305978597	0.0836017503294026	0.0613537188969891	1.36261911799947	0.173002580421758	0.956653910182263
ENSG00000107796.8	276.754857272291	-0.348744432974971	0.172322878179133	-2.02378486629294	0.0429922920161287	0.956653910182263
ENSG00000107798.13	1076.81607384415	-0.109360713671702	0.113797589692216	-0.961010808466908	0.336546733308138	0.956653910182263
ENSG00000107815.3	106.64920671575	0.00121006685157781	0.0684565483731771	0.017676422202612	0.985896990066242	0.998741311759611
ENSG00000107816.13	667.00136127716	-0.109205592032443	0.089425162691665	-1.22119534083466	0.222012067897998	0.956653910182263
ENSG00000107819.9	1188.09028577671	-0.00289857205445615	0.0487006923697098	-0.0595180871855318	0.952539459523428	0.997629724128617
ENSG00000107821.10	35.2314373410368	0.262289719330835	0.128055097289593	2.04825676511474	0.0405348469438605	0.956653910182263
ENSG00000107829.9	736.296017088675	-0.0621573784085517	0.0544839573373318	-1.14083817413832	0.253937271540289	0.956653910182263
ENSG00000107833.6	138.741498450864	-0.0469358194064072	0.0745243079701245	-0.629805504872625	0.528821843567127	0.963925934104133
ENSG00000107854.5	2510.24535700916	0.0242227544994335	0.0441265437470628	0.548938404020047	0.583047721688033	0.966322141801468
ENSG00000107862.4	2155.42639029273	0.0197511800244758	0.0345909230996263	0.570993146600623	0.56800428851007	0.965207697762762
ENSG00000107863.12	12940.3355102319	0.0431585614813599	0.0537222066880253	0.803365389139534	0.421763573676095	0.957937729136279
ENSG00000107864.10	2769.63166082923	0.0945105275413775	0.0595770497086974	1.5863579684373	0.112658129341474	0.956653910182263
ENSG00000107872.8	428.598539629903	-0.0117980260677213	0.0570986443029638	-0.206625327304117	0.836302478761464	0.986480675725985
ENSG00000107874.6	733.044006808921	-0.00918604361955423	0.035017033691414	-0.262330718829751	0.793066480865077	0.980615721871146
ENSG00000107882.7	271.293102309223	-0.0417091602933458	0.0651288121804129	-0.640410271537081	0.52190590681851	0.961348209617788
ENSG00000107890.12	1421.30121439954	-0.0168050477239566	0.0938705780252983	-0.179023588407303	0.857919180023234	0.988444738870306
ENSG00000107897.14	1430.88845475111	-0.0165607198794244	0.0405749196500787	-0.408151637076433	0.683162351920465	0.970367135586048
ENSG00000107902.9	414.55214244487	-0.124566662504108	0.102479835444631	-1.21552363900321	0.22416643844778	0.956653910182263
ENSG00000107929.10	1386.27116842017	0.0457694307938163	0.0312201990343921	1.46601982720856	0.142642885388191	0.956653910182263
ENSG00000107937.14	626.538601150668	-0.0586474350337345	0.0421084551902646	-1.39277099501132	0.163689052058704	0.956653910182263
ENSG00000107938.13	613.635128679974	0.016467991703987	0.045481264113444	0.362082981310961	0.717290020975828	0.974079072864266
ENSG00000107949.12	464.141751884845	-0.0793044412720518	0.0630109751320705	-1.25858139960269	0.208181568910589	0.956653910182263
ENSG00000107951.8	1059.17008728914	-0.0184995971793517	0.0478401722236507	-0.386695873352354	0.698981371541571	0.971003382053169
ENSG00000107954.6	2015.50781925859	0.0321386258952322	0.0635952770752374	0.505361834609354	0.613304719689244	0.967624080647787
ENSG00000107957.12	3476.56193646836	0.0523036559028632	0.0656251754351918	0.797005959313827	0.425447570321797	0.957937729136279
ENSG00000107959.11	1879.32737173013	0.0865617342436645	0.0500828086003602	1.7283722032123	0.0839215157007585	0.956653910182263
ENSG00000107960.6	203.847730685027	-0.0124048807720528	0.0539818956575073	-0.229797057345978	0.818249471439919	0.984508110729425
ENSG00000107968.5	67.6708626406571	-0.200032151453003	0.143355827040778	-1.3953541727753	0.162909063479744	0.956653910182263
ENSG00000107984.5	20.9329551637437	0.177830265777346	0.136225648154308	1.30540957732065	0.191753418917134	0.956653910182263
ENSG00000108001.9	21.6453745698993	0.033143185285504	0.104767351716885	0.316350320422985	0.751736620574995	0.97589859676526
ENSG00000108010.7	392.898389381792	-0.0285088440046127	0.0400188835370281	-0.712384791500604	0.476226530612597	0.957952638036889
ENSG00000108018.11	1517.81796438339	0.091297956808111	0.0700431189592517	1.30345361778114	0.192419941504057	0.956653910182263
ENSG00000108021.15	1855.78694663243	-0.000442205177723976	0.0371094825039771	-0.0119162313211073	0.990492448013092	0.99931391496222
ENSG00000108039.13	859.624300401651	0.00842362583217439	0.031817862202656	0.264745185535162	0.79120576603339	0.980357235274009
ENSG00000108055.9	1002.0935541592	-0.0669821118364687	0.0578472694440575	-1.15791311292999	0.246899495736301	0.956653910182263
ENSG00000108061.7	2324.49195449295	0.0329075804453355	0.0454234138553607	0.724462950982092	0.468781564630348	0.957952638036889
ENSG00000108064.6	579.911161189276	0.0210265632513944	0.0465920026413523	0.451291252991397	0.651779648248093	0.970074855411671
ENSG00000108091.10	2356.07448180546	0.0879694543982419	0.0550030682205227	1.5993554040576	0.109741655395355	0.956653910182263
ENSG00000108094.10	1038.41385482429	0.00231537259789	0.0513192906609298	0.0451170031399661	0.964014048676606	0.998390633309027
ENSG00000108100.13	2463.82837224906	-0.00214998223330068	0.0427797445956161	-0.0502570142394211	0.959917578122425	0.998053255326027
ENSG00000108106.9	404.558354103598	0.0282094838567189	0.0543938123842992	0.518615677412262	0.604028774256393	0.966660676657255
ENSG00000108107.8	962.063198089033	-0.0264100937362241	0.080266380157785	-0.329030581475183	0.742132573130845	0.975515916840668
ENSG00000108175.12	2074.37609307423	-0.0475537165466814	0.0842357221060194	-0.564531476169102	0.572392484965295	0.965207697762762
ENSG00000108176.10	383.1419425515	-0.0413530581264908	0.069521134641647	-0.594827146300889	0.551959019805684	0.964584053049341
ENSG00000108179.9	518.509654284278	-0.0471635324920331	0.0674333579342191	-0.699409519811262	0.484296140169046	0.960865438381609
ENSG00000108187.11	120.500894683852	0.00353347491061105	0.0897825304118371	0.0393559292036304	0.968606616066858	0.998402245129535
ENSG00000108219.10	1308.81504191048	0.0601274478885745	0.0658376719529305	0.913268135172847	0.36110153687698	0.956653910182263
ENSG00000108231.7	1024.90692741111	0.0836190936803148	0.0677783087466778	1.23371466810779	0.21730924618031	0.956653910182263
