Astro	Exc	Inh	Micro	Oligo	OPC
ENSG00000004766	0.229584503051602	0.877186865737992	0.286645836200355	0.156122005189166	0.0212582161030385	0.831043943490262
ENSG00000004776	0.735427118483569	0.907897784630011	0.895683107212334	0.146088172236325	0.800873312275441	0.927414715360756
ENSG00000004777	0.639657480375801	0.250763676886626	0.41159306940827	0.559297309822864	0.387466043775892	0.820311010465918
ENSG00000004779	0.884647846442179	0.875027847501493	0.84910925262693	0.318087354069745	0.179027236343064	0.72653401137002
ENSG00000004799	0.246943278639329	0.552770174622227	0.532499256858484	0.557888657155414	0.00275753817561695	0.968944371651666
ENSG00000004838	0.789503235671959	0.716448678323965	0.738443927973904	0.924769331213883	0.5205742520895	0.794559703102287
ENSG00000004848	0.559578737010187	0.129932847285839	0.190040563883264	0.898231966483233	0.657992946735342	0.628113857477625
ENSG00000004864	0.942269623548126	0.992335817282354	0.530247658122411	0.00142968962558292	0.255159890525039	0.854103135965222
ENSG00000004866	0.0933734102542053	0.364817064327167	0.840419152705941	0.122380887311921	0.0472769807956511	0.422060626115863
ENSG00000004897	0.381582346035014	0.915416688060148	0.370583819939325	0.0603741461078071	0.0095517848913526	0.802064173814446
ENSG00000004961	0.13543549031704	0.898252871941281	0.385893397119876	0.0372027111037161	0.00223955165603403	0.421236433938302
ENSG00000004975	0.242549826778816	0.710131464349492	0.969038706181638	0.417036095087396	0.0245174840545295	0.692212338025003
ENSG00000005007	0.0988035900660488	0.520978013617548	0.995128505587485	0.842797217781767	0.0567066670963291	0.436637765751814
ENSG00000005020	0.563380379404328	0.499048633655592	0.962406016677516	0.804489562979773	0.750407778504977	0.760894607060711
ENSG00000005022	0.777657226093467	0.650122637584813	0.531132115277123	0.182197551929798	0.0376861422229859	0.927363720544223
ENSG00000005059	0.0791241777932177	0.367483938071255	0.193780465307442	4.61463160273149e-08	0.212318240487526	0.298675167054004
ENSG00000005075	0.200540888002836	0.24785874838231	0.560784941009232	0.839940628929418	0.605262994936052	0.524692842695162
ENSG00000005100	0.213636648205774	0.563690820570326	0.884583492471317	0.156499659367731	0.02250842014849	0.306566089135405
ENSG00000005108	0.531696912712506	0.99893179854439	0.703143383830824	0.0776895017736592	0.0389644958720329	0.451561774351387
ENSG00000005156	0.616624355112012	0.76261277128353	0.823525417689848	0.232415811193714	0.00870265325764971	0.927723728763147
ENSG00000005175	0.15446185456647	0.796357326358139	0.578249657505208	0.17526660314288	0.0109035290212115	0.47370391814749
ENSG00000005189	0.305966590214169	0.880619932051752	0.723368139786041	0.696818857815325	0.0885679767397326	0.550159476663682
ENSG00000005194	0.350347957233971	0.929502973879016	0.474171616071052	0.0597809636490591	0.0054422566782642	0.883387871261174
ENSG00000005206	0.561035922817449	0.760912826817674	0.986881306032153	0.229731072612433	0.740974057870451	0.164300862343005
ENSG00000005238	0.564905150224372	0.54052687576268	0.180769370416445	0.406450881313057	0.257573731732661	0.177464436691999
ENSG00000005243	0.642503286461206	0.203139991658226	0.310700905926228	0.310277007753645	0.11571580432817	0.582506806583597
ENSG00000005249	0.251514570378568	0.639924189778266	0.512575602514553	0.552231407425488	0.0121582356162829	0.697795004149629
ENSG00000005302	0.279092691058443	0.594118827429801	0.741982526455249	0.0249359192807061	0.00578955814049109	0.626519989999742
ENSG00000005339	0.00126228909377392	0.114172514429717	0.983464999289565	0.704748031763293	0.00313451796427595	0.098338510005591
ENSG00000005379	0.6358800869091	0.365551125846189	0.517791227956864	0.24579675177854	0.444880621850161	0.402897915319411
ENSG00000005381	0.348899610122913	0.338615072637866	0.396753169364378	0.0172377008585812	0.617181199064716	0.912406109069015
ENSG00000005421	0.185576842560464	0.993075983030188	0.879006609555439	0.565783033309739	0.37521676134041	0.279811109578357
ENSG00000005436	0.298942042145037	0.239226445772878	0.930586505363245	0.0722773508726092	0.0756711687567775	0.832029480606228
ENSG00000005448	0.814486390146181	0.391284957875108	0.272950853314896	0.228022542678806	0.246294447285763	0.754596899755001
ENSG00000005469	0.91440788914481	0.529578299272527	0.81988487123745	0.0355312296526766	0.90797009343738	0.470314780396124
ENSG00000005471	0.81116216933443	0.99705710655375	0.936737187204289	0.935340175439052	0.721845193312597	0.967567002205988
ENSG00000005483	0.0221748033288445	0.325938447760433	0.848381234123914	0.311911586596076	0.00740615061265762	0.299773293687516
ENSG00000005486	0.33076677307884	0.942648412258836	0.805848594047752	0.42087836016637	0.0101443776063156	0.603809019412522
ENSG00000005513	0.0888308214046834	0.158648266483074	0.277887590417468	0.535618479864836	0.116857964099295	0.411255337188676
ENSG00000005700	0.543244414595058	0.514316491141733	0.880797212519152	0.0401822078263944	0.384892914277445	0.385403503711403
ENSG00000005801	0.570326340045994	0.375700462814656	0.349486889799061	0.0536925219640789	0.0362496658435233	0.586149132219508
ENSG00000005810	0.305775134127058	0.700983198393366	0.820474416394691	0.204788035371595	0.0295454962162073	0.713365046553186
ENSG00000005812	0.147685667150403	0.662394685226522	0.8530953669612	0.415189202758962	0.0461979025375604	0.435483938848119
ENSG00000005844	0.572844423703557	0.841178883882654	0.980800904379904	0.950151082487482	0.902160009708923	0.604039205526788
ENSG00000005882	0.0681096053421342	0.764522604824314	0.630070935439744	0.408483071935785	0.154232066863953	0.223707021904173
ENSG00000005884	0.861692176451854	0.831274120140816	0.829037264511995	0.0909945208313043	0.113866617667653	0.962754914302575
ENSG00000005889	0.0959171775976776	0.163549609747559	0.779250299237877	0.0192894632979182	0.0712519056849372	0.246659522991772
ENSG00000005893	0.427873723153092	0.240494597504199	0.477508663418307	0.0200173332675807	0.0292897985212217	0.686426570964266
ENSG00000005955	0.782795793310393	0.80802586691018	0.895408003785712	0.0192451916025146	0.0463534060242603	0.792152118385003
ENSG00000005961	0.212616670202649	0.901134126841359	0.918246183204166	0.265445220033402	0.299191824017766	0.488006794451624
ENSG00000005981	0.590568331222488	0.56942762752924	0.358006668341771	0.751477367643874	0.387800856581455	0.787216917734966
ENSG00000006007	0.0816079800537172	0.893085652931058	0.483975299423845	0.253890612867153	0.00317858270452138	0.373549055789819
ENSG00000006015	0.658663880827802	0.933563528417132	0.53718700000737	0.654738920979121	0.781766850557895	0.635636155779472
ENSG00000006016	0.745745073604429	0.434287772183668	0.119847114855799	0.489928860790345	0.352182858546296	0.647087494701716
ENSG00000006025	0.444178793330427	0.887649970500864	0.535691750440016	0.0534366514846972	0.000228886883979425	0.84671304465313
ENSG00000006042	0.14515289651119	0.401152682564278	0.872681392482265	0.395980680596184	0.0602517334864952	0.721717287075319
ENSG00000006047	0.989081317656396	0.587198321432593	0.287605756833247	0.697238728631581	0.608687665884573	0.768852710763278
ENSG00000006062	0.872709333270185	0.486833248121989	0.460499398663201	0.411591134445991	0.0782270046728006	0.409832524406102
ENSG00000006071	0.764908873252508	0.480047362271172	0.532514361751547	0.65239591022734	0.187109500808816	0.850962684500082
ENSG00000006114	0.0178603674159942	0.32240491625226	0.83833553506033	0.0872951362996755	0.0120530202770867	0.142588189046225
ENSG00000006116	0.0178982265537188	0.0677362251369994	0.198166851587843	0.201438880259567	0.248540471746143	0.108809875345984
ENSG00000006118	0.423299414387041	0.610737244792789	0.71997367924581	0.20648663017607	0.305247330473343	0.710782982007281
ENSG00000006125	0.206743326644451	0.295171040289853	0.888831942119573	0.140307762933297	0.0285401555015951	0.668478485627995
ENSG00000006128	0.468866121057762	0.921827758204754	0.337808776917245	0.0039364775093918	0.664528967943826	0.589558534863857
ENSG00000006194	0.195287789663575	0.464889955305372	0.835786532891305	0.0858466892994906	0.00937958843083666	0.496804307892179
ENSG00000006210	0.419454025464129	0.0567072624844862	0.275039636832546	0.0310134508118186	0.469239543955138	0.246447548864058
ENSG00000006282	0.970523399582252	0.96215754970286	0.439328136760226	0.391835016382064	0.93118653928682	0.993430355676882
ENSG00000006283	0.492480378170381	0.297566853821305	0.793323698267753	0.0931992844220941	0.231714191541493	0.522831719684902
ENSG00000006327	0.635645575012536	0.670118966147656	0.586705850314071	0.0131676351409082	0.0490113430942535	0.874246982757611
ENSG00000006377	0.777129834223239	0.781845333773139	0.821245708749142	0.807225747312796	0.450738971442862	0.570243443407913
ENSG00000006432	0.324723548428136	0.929247809709181	0.763264539800404	0.321058847832118	0.0469254033989678	0.464542125409621
ENSG00000006451	0.104587867508576	0.829734193993627	0.392510508146236	0.123834042119052	0.0594474139445259	0.310676882070035
ENSG00000006453	0.264654894983734	0.487782693268247	0.557715677358689	0.473437879056907	0.37991531543347	0.228193654735082
ENSG00000006459	0.176779163381145	0.521154558246861	0.507954416888456	0.0115166954914476	0.000256587543641835	0.898467223475698
ENSG00000006468	0.497028180428242	0.690848030375366	0.403989745497296	0.682709036205023	0.380654481853469	0.485454730423029
ENSG00000006530	0.139436027048685	0.455226479178232	0.947259146007947	0.36612992292034	0.0397277891394003	0.453791105265663
ENSG00000006534	0.977881059839615	0.84949678935144	0.989387660692574	0.4904994857241	0.678525275193445	0.939548671273129
ENSG00000006576	0.347208297880322	0.0803147431313226	0.173028485353408	0.160552656393398	0.174320543930508	0.624137823607338
ENSG00000006607	0.0109594864578444	0.361833913083403	0.783143029894809	0.621088879873765	0.0338382127579087	0.174443452275631
ENSG00000006611	0.492734695858853	0.729386092781948	0.351793483282456	0.0143199072351693	0.888600962099245	0.561365869455646
ENSG00000006625	0.638208391843792	0.977273486267015	0.638141230360279	0.050868661591689	0.0412209462226968	0.800564341892337
ENSG00000006634	0.284560237401361	0.759805217094329	0.768637241166386	0.14273692296424	0.00903078938594378	0.843912093774312
ENSG00000006652	0.328682811816261	0.377970594862828	0.792547754737025	0.0912681156050384	0.0654800137247753	0.915842968337974
ENSG00000006695	0.143749277127234	0.44246691394173	0.963260917788343	0.271927819614066	0.0203511243859889	0.432370682358348
ENSG00000006704	0.111839786279106	0.551372094443357	0.946683809428035	0.195099706993285	0.0550322719331676	0.320769326012936
ENSG00000006712	0.057222026686529	0.457120259397299	0.835279207648698	0.82406686634433	0.0482729942957428	0.277843704789263
ENSG00000006715	0.471690763771084	0.871578214950799	0.315549846812661	0.0209053674064633	0.00332697900635076	0.981703338429951
ENSG00000006740	0.256916782296577	0.887891590897493	0.304681354878873	0.211687544697001	0.0161028691707267	0.778484737677605
ENSG00000006744	0.259658578264575	0.852549971281639	0.861683895708201	0.455092764956483	0.0831644744379218	0.316404266480347
ENSG00000006747	0.994315696376703	0.871990498541799	0.627342045033822	0.422749283729379	0.335361737723447	0.109069696368591
ENSG00000006756	0.225031162873923	0.847749929471145	0.550231945952638	0.00858780511996811	0.536389490578159	0.977172954678485
ENSG00000006757	0.838450343196981	0.719635214654472	0.854506985436112	0.572591469815644	0.374647975392704	0.595739477135117
ENSG00000006831	0.179380198368799	0.673254396168099	0.911612957742423	0.17075506140138	0.000370290398569448	0.900686785764456
ENSG00000006837	0.0566385632048911	0.494241842580311	0.950569330120525	0.912170022317354	0.069263639723984	0.389080352446929
ENSG00000007001	0.21260305137263	0.822707876134164	0.0747901717282151	0.713518294450463	0.148183204018426	0.454166743630022
ENSG00000007047	0.0318749267576304	0.169262267328651	0.217603529465676	0.248539708523134	0.179895286490362	0.151200249978975
ENSG00000007062	0.638255409198777	0.404554230051768	0.070262445339759	0.0828889476493807	0.975562927028606	0.732661021889996
ENSG00000007080	0.0732389978120104	0.489286734634425	0.901612498530153	0.889170147491604	0.464510684098685	0.188865633358473
ENSG00000007129	0.599374685047057	0.469076952994945	0.574932843723882	0.230389806861474	0.653178879089646	0.26184861628961
ENSG00000007168	0.775536292842658	0.89246529091548	0.212165590737753	0.0221939121239892	0.0504148242960513	0.794038173176875
ENSG00000007171	0.533623849199089	0.691293428940746	0.35041254317932	0.137920451604035	0.076318841652075	0.446916382703494
ENSG00000007174	0.88838992420987	0.666854323334671	0.537712215090101	0.742745331367272	0.1129638668723	0.333895327776796
ENSG00000007202	0.0296358625609744	0.684988697772755	0.421728828315287	0.449687354558955	0.0126769500008409	0.20054941207324
ENSG00000007237	0.505301070514696	0.98794755120625	0.789900768882597	0.215620174406227	0.030397212197577	0.562578660455377
ENSG00000007255	0.154866652698404	0.825748734208304	0.971615257735929	0.888515552528178	0.51206750450756	0.184612785265142
ENSG00000007264	0.0557963779389372	0.342504014726789	0.759204850324411	0.456520482757791	0.293796220134492	0.123241718109336
ENSG00000007341	0.0258480163956666	0.586926939075883	0.610318295998162	0.554421061717137	0.00197437543308552	0.428829367207423
ENSG00000007372	0.0146809299369351	0.373730129402624	0.829349484435056	0.784812217839145	0.0281096025925392	0.0648083912048173
ENSG00000007376	0.0339256634228976	0.284283443039276	0.954767072363381	0.202886946780698	0.174326952794138	0.0303424590102065
ENSG00000007384	0.20384083291564	0.773954771688414	0.954577085651651	0.830262831170319	0.442332777739467	0.346844610592004
ENSG00000007392	0.189994797805327	0.454738975252324	0.991142644752754	0.385713129685318	0.272578724998245	0.380820806454927
ENSG00000007402	0.00691835057659037	0.65500299199244	0.572948407183133	0.828684758133087	0.0119344863303091	0.0517942448547017
ENSG00000007516	0.626346208555396	0.293909902107109	0.273478991129467	0.561577768601608	0.735716570838621	0.558592137207563
ENSG00000007520	0.701360030522651	0.234448878191867	0.356654374384093	0.431766661671366	0.818622044473675	0.593752917624303
ENSG00000007541	0.660644771697628	0.491919235099935	0.841887061243204	0.424669856292143	0.485195563353327	0.606150571933254
ENSG00000007545	0.673905473784729	0.65322853265435	0.813682266538367	0.114177711197336	0.267040787861329	0.602741763461894
ENSG00000007866	0.389583794370834	0.386105510398951	0.667404358306657	0.996325643292526	0.17682540449425	0.718268524945452
ENSG00000007908	0.0901292868303734	0.774121356146704	0.16127451879972	0.398179210745347	0.00843762925652247	0.599992206603106
ENSG00000007923	0.108106358209858	0.950152273617608	0.80136294797823	0.997480144690617	0.0194315332362188	0.235745308345853
ENSG00000007933	0.975611368724595	0.452078724184713	0.0798593984129088	0.478080596203107	0.402986261367132	0.444354962617721
ENSG00000007944	0.735893351435512	0.662983539358449	0.356418334982226	0.00323360592680223	0.0683005835779516	0.760648527579728
ENSG00000008018	0.4103856671762	0.490816775716764	0.686115689390544	0.264205239056711	0.0344488434744462	0.930087384434051
ENSG00000008056	0.673409454184625	0.480320556176049	0.826223362648066	0.687550733485962	0.49704975808271	0.834626897138825
ENSG00000008083	0.322208691398092	0.532868197044533	0.256034661095827	0.408015386409988	0.00281066088163814	0.875522276731311
ENSG00000008086	0.138477380009699	0.62886182458479	0.544531898221341	0.34341221625029	0.0728580257647874	0.466934342414063
ENSG00000008118	0.443101095157113	0.306010402738256	0.668665000715461	0.988611051385626	0.393562659747502	0.944117709227071
ENSG00000008128	0.728225880806618	0.808432657411927	0.968791808932497	0.238896321921084	0.414132213433825	0.790756915793051
ENSG00000008130	0.331584007628954	0.863679852270848	0.447024235462735	0.094482253067405	0.0159527715018273	0.887637167301989
ENSG00000008226	0.798370845541952	0.889997165824308	0.752316918104531	0.712189839070288	0.675646391064567	0.620601448380358
ENSG00000008256	0.0406480947471031	0.986339982022486	0.224916124635552	0.902391700768416	0.00573234179737417	0.460561180337539
ENSG00000008277	0.29276971386251	0.811192589537058	0.280268325161878	0.231078834779381	0.00251037078379148	0.953898333517267
ENSG00000008282	0.599007229356684	0.119678720753358	0.167818147468923	0.0305617742456398	0.836727776259564	0.187191626499948
ENSG00000008283	0.357475854732817	0.808474558157263	0.619787991350627	0.155724858950585	0.0761494941939936	0.473006023112884
ENSG00000008294	0.245371396242732	0.981877877003239	0.225905491475127	0.0122345971965611	0.00328731560674322	0.712612164767261
ENSG00000008300	0.168275805944012	0.620261901153035	0.976285241858672	0.277428692394355	0.0117399852551104	0.327929865208772
ENSG00000008311	0.531792364162041	0.429875462352521	0.545947941938716	0.104415734603919	0.105844557924945	0.854545016973221
ENSG00000008324	0.619010411481392	0.761309419106307	0.781188255046224	0.199602667768283	0.0141472613282835	0.750594772593768
ENSG00000008382	0.107728131944039	0.437791786946937	0.874769910756847	0.743662598923048	0.294460846484401	0.285303548019918
ENSG00000008394	0.725632514197648	0.538493639149789	0.420802378676881	0.0451225172053423	0.787325575747292	0.998738342109306
ENSG00000008405	0.147029197273693	0.692441839033611	0.568685714376648	0.0133016114393978	0.0133781639272866	0.528842498546512
ENSG00000008438	0.373239715572005	0.565873726393814	0.854200160436756	0.0374831452796209	0.484454011707475	0.720790552975523
ENSG00000008441	0.11269050620726	0.11691623633278	0.687225865554275	0.682334155745386	0.696391823588715	0.23093102532953
ENSG00000008513	0.207894052282175	0.369109496034058	0.566986949645049	0.180853853695331	0.00689685544127179	0.491904254422063
ENSG00000008517	0.492062710059913	0.0758039734149973	0.0146875986719589	0.0484356516501489	0.245262698615396	0.59992952052097
ENSG00000008710	0.54413477763613	0.64158627933946	0.999848430846409	0.0735638672763182	0.161240860504571	0.544575577496913
ENSG00000008735	0.178233820584887	0.215689223881673	0.292422557651647	0.883729859795725	0.742666553577944	0.13158593967597
ENSG00000008838	0.627707948321695	0.627856441171508	0.87164512932803	0.219447183469167	0.10960737103094	0.851696971033506
ENSG00000008853	0.266565579881277	0.23948643262188	0.409658320268241	0.208723497685741	0.106532736658275	0.315498024937253
ENSG00000008869	0.0502291053846968	0.937059493945534	0.350447030782432	0.186504260680729	0.00271542021795456	0.231942755754934
ENSG00000008952	0.518579896739917	0.208264731344729	0.672237498998992	0.079516840477005	0.335698393819611	0.875651743003019
ENSG00000008988	0.216809315051371	0.274889396461108	0.615060583446464	0.439578202541716	0.939190016965166	0.546776071175476
ENSG00000009307	0.44057900574949	0.882779880297077	0.459266451456637	0.0561773379251791	0.00982803124252229	0.935740996877815
ENSG00000009335	0.689323485506675	0.823773175335351	0.628178635618875	0.00287045778811637	0.026557405928441	0.69935794829303
ENSG00000009413	0.112019241207192	0.380939786443443	0.781565287115581	0.0948306964231633	0.0323691233764009	0.510205667519076
ENSG00000009694	0.728225961061072	0.736465474977674	0.972570361716862	0.460472768927664	0.12106363886805	0.537913129721617
ENSG00000009709	0.150693171650705	0.798924019100201	0.381474832758271	0.945606346068974	0.196083242138396	0.147099882713433
ENSG00000009724	0.00773685276307306	0.377263030162059	0.821648462707313	0.391242597059584	0.000956234128687859	0.0362764934645408
ENSG00000009780	0.829021380625066	0.356797736373971	0.555175783373464	0.00534355076618743	0.758196654939943	0.254710493585863
ENSG00000009790	0.909452234244819	0.639641905518074	0.608795348040072	0.451257986159939	0.409983087966842	0.909271045518309
ENSG00000009830	0.0369922467259003	0.404173452218932	0.914772342810589	0.0916340139906518	0.127961929675872	0.0134594968349705
ENSG00000009844	0.266794664309061	0.639174426011577	0.635492667373903	0.248970611134075	0.152916087409683	0.496629485677959
ENSG00000009950	0.607645387517704	0.511856671952898	0.906291932296451	0.256499173426887	0.304205967364121	0.8852029596627
ENSG00000009954	0.0376118267405121	0.559341841544865	0.776055580788579	0.593193000941864	0.016328070533669	0.269344695008857
ENSG00000010017	0.160024632177189	0.592747512960427	0.802207247352509	0.427687771112891	0.014676128000994	0.722555752275645
ENSG00000010072	0.527836147894187	0.271464138359702	0.382614773097196	0.0378688879152458	0.087725095232166	0.588595427903607
ENSG00000010165	0.631936428415238	0.255993225740628	0.0728595674618042	0.0998045247971037	0.00210140623803578	0.809443823431656
ENSG00000010219	0.142033149938083	0.834671836127332	0.780517600188986	0.347942912219783	0.00154647568109577	0.390187956330077
ENSG00000010244	0.0957936317729335	0.394273241678034	0.962453337947702	0.171307873032816	0.0186200945591492	0.443529759216664
ENSG00000010256	0.37379767401476	0.93525282873737	0.313984804277931	0.285230923354419	0.0221357240485456	0.910709172785571
ENSG00000010270	0.786059555395733	0.72841657202439	0.980288597671845	0.169880994412424	0.126181295840234	0.823253766307804
ENSG00000010278	0.319739558190281	0.296332598814826	0.0661533340728966	0.01672837413733	0.295677209748245	0.673300114460522
ENSG00000010282	0.454873506775592	0.812023796396458	0.329352080946586	0.647916696952727	0.825875136495713	0.508428956566966
ENSG00000010292	0.0100058925551933	0.743337960330644	0.652621418320125	0.245986597285453	7.65924294266797e-05	0.0939879560504354
ENSG00000010295	0.283946491900436	0.545488686325872	0.775820482547602	0.231475639349209	0.323360510475335	0.131640481245792
ENSG00000010318	0.629120649949579	0.939195439908739	0.651555602244837	0.792338189119834	0.724286902307375	0.801551991433826
ENSG00000010319	0.878517603798685	0.449385853781838	0.330164867845493	0.646754105789346	0.893378822337387	0.216962744457434
ENSG00000010322	0.499416752857035	0.854578575983829	0.857221559460392	0.741511458840014	0.0033990093618185	0.666916923762483
ENSG00000010327	0.765049751603547	0.115929838532852	0.0501341321861822	0.0118180190009904	0.308360580910998	0.988733210952044
ENSG00000010361	0.633345924937236	0.53889566228613	0.137185793509755	0.376684752633362	0.0165040418106253	0.749683129843055
ENSG00000010379	0.959106172631359	0.538351588489831	0.842140823582483	0.353275391055048	0.972827253568408	0.536902458094515
ENSG00000010404	0.166064349037861	0.115836442688644	0.570190235886094	0.628668202524276	0.368759380614553	0.90454123239498
ENSG00000010438	0.297504699309567	0.387351221755313	0.884379534359508	0.706082135597017	0.0921317596908145	0.943271825181301
ENSG00000010539	0.717685596196099	0.706107362492087	0.891266880473183	0.0134011771809521	0.235064340487834	0.576127236620859
ENSG00000010610	0.803783275232068	0.892595983559253	0.799266926379369	0.504187362032929	0.926978288259412	0.599259931861928
ENSG00000010626	0.821923673784283	0.360428848424814	0.514339980352234	0.728668146921929	0.193791440053058	0.746962025916393
ENSG00000010671	0.487408844538298	0.894140799577777	0.800497844150311	0.0184338259990753	0.319836458153823	0.833302225052198
