Input Sample,Astro,Exc,Inh,Micro,Oligo,OPC,P-value,Pearson Correlation,RMSE
MSSM_RNA_PFC_306,0.21085981714615865,0.6043304545091187,0.0024654314845264165,0.010710846064006529,0.1625293134086392,0.009104137387550561,0,0.37087772178482614,0.9292665065794852
MSSM_RNA_PFC_308,0.09443845215750332,0.7550940671477413,0.028065275294491224,0.022256851867046307,0.09672602095590635,0.0034193325773116015,0,0.3942998952612294,0.9285103350247021
MSSM_RNA_PFC_309,0.09703766437794098,0.7516064145790591,0.037692436903728095,0,0.10128863190692564,0.012374852232346288,0,0.6052015712941924,0.8613342676762662
MSSM_RNA_PFC_31,0.08321387722283467,0.7669086680964149,0.012611759089849798,0,0.13726569559090063,0,0,0.6778925997831552,0.8128066160541043
MSSM_RNA_PFC_310,0.10785418506130783,0.7391171068124792,0.030460106144550213,0,0.12256860198166276,0,0,0.5757457229071269,0.861332261038718
MSSM_RNA_PFC_311,0.13627858188505113,0.7396826011222962,0.011621734333777164,0.0009,0.11154138327397997,0,0,0.5711727240089081,0.8682339334295867
MSSM_RNA_PFC_312,0.07019741650147047,0.714081132542575,0.0030765132024960077,0.010440702326461148,0.2022042354269974,0,0,0.37897555428582763,0.927861532003041
MSSM_RNA_PFC_313,0.09791614641936582,0.7679367943134457,0.024861525378166507,0.01555557821701652,0.09372995567200544,0,0,0.6381876463843374,0.854753601646381
MSSM_RNA_PFC_314,0.07514290508868664,0.8440386952892791,0.01809966140631058,0,0.0627187382157236,0,0,0.5434503276837553,0.8927457716777932
MSSM_RNA_PFC_315,0.18231612207924086,0.6786805832352943,0.0007,0.0004,0.1379071139387223,0,0,0.36633288788731166,0.9323560149125727
MSSM_RNA_PFC_316,0.053794372394834984,0.9228335245152852,0.009080034195720217,0,0.014292068894159635,0,0,0.5522611801530231,0.8968239944903692
MSSM_RNA_PFC_319,0.38672975299880735,0.5602947622376708,0.0024775422960915112,0.0025657377722862976,0.04745342162255574,0.0005,0,0.39316413174659226,0.9360906667308331
MSSM_RNA_PFC_32,0.08058966468245746,0.67658495801856,0.016542468178850654,0.005832537004364573,0.22045037211576746,0,0,0.60782512245651,0.8065386261444922
MSSM_RNA_PFC_320,0.07457620641690135,0.7699873622513125,0.012149349310559322,0.009269415679012273,0.13401766634221457,0,0,0.5756273222219773,0.85541563481017
MSSM_RNA_PFC_321,0.06802289309405417,0.8694243048618454,0.016377916812172776,0.007704489457710711,0.03847039577421699,0,0,0.5950458834692716,0.8849904927389736
MSSM_RNA_PFC_323,0.06689796963982689,0.8522269288317862,0.011629805648752333,0,0.06924529587963461,0,0,0.5791027314093508,0.8798940754331259
MSSM_RNA_PFC_326,0.09055834119068827,0.8550105142714812,0.017941111102537165,0,0.03649003343529337,0,0,0.4900048456768681,0.9131043751675175
MSSM_RNA_PFC_327,0.06398074903552389,0.8253859137552289,0.03191594590901259,0.001,0.07258776389921325,0.005155519640338597,0,0.590446418939894,0.8762702344180743
MSSM_RNA_PFC_328,0.06611779893017786,0.7872740012212944,0.0309645254347865,0.003439916131535569,0.10375316277282946,0.0084505955093763,0,0.5948953120283127,0.8621782896489835
MSSM_RNA_PFC_329,0.1196487791077997,0.5459509172147957,0.0035254927540764812,0,0.33087481092332816,0,0,0.7107686648535995,0.7043113359706232
MSSM_RNA_PFC_33,0.11193454995128554,0.7264027871429376,0.0048070796152791615,0.03240871601137789,0.12444686727911979,0,0,0.2540492885844686,0.969856180661785
MSSM_RNA_PFC_330,0.13311043537350575,0.6644834584825984,0.005708936894086027,0.010038779598733682,0.18665838965107612,0,0,0.49015788850212083,0.876082303312597
MSSM_RNA_PFC_336,0.2813264128613894,0.6158867079447564,0.012031491185150667,0.0008,0.08312474104904322,0.006793448836886737,0.010101010101010102,0.21510999918894164,0.9787557271845396
MSSM_RNA_PFC_337,0.06484337054369022,0.8379266652834266,0.018333208776066093,0,0.0788967553968171,0,0,0.5326494004281741,0.8904858404633359
MSSM_RNA_PFC_338,0.09040909745064853,0.8505824002175767,0.016202572317140545,0.00816363668412438,0.03464229333050993,0,0,0.34819977822741544,0.9483596673094087
MSSM_RNA_PFC_339,0.02455125721300749,0.9393611161994377,0.017806596492241505,0,0.018281030095313205,0,0,0.5568861295056321,0.893659888002539
MSSM_RNA_PFC_34,0.274427624157786,0.5100150787592213,0,0.019126218035394202,0.1964310790475986,0,0,0.4661042727985317,0.8858959527257132
MSSM_RNA_PFC_341,0.0704117379263594,0.8365237104500215,0.03783086743231271,0,0.05523368419130651,0,0,0.4756165391406391,0.9132143693092357
MSSM_RNA_PFC_343,0.2309668817942594,0.5013490616277299,0.0038044013715995938,0.025992546100933312,0.23788710910547778,0,0,0.5007920321816427,0.8653500057810326
MSSM_RNA_PFC_344,0.10188847202044164,0.8106758255048959,0.031719084350535186,0,0.05571661812412724,0,0,0.5219440970594398,0.9020807237889917
MSSM_RNA_PFC_345,0.03682806841315211,0.9128190939224163,0.017657997329025746,0,0.032694840335405845,0,0,0.6616102252105908,0.8646969298705599
MSSM_RNA_PFC_346,0.0699789214325271,0.7902589838568259,0.00653886399679156,0,0.1332232307138554,0,0,0.4577850224079067,0.8996452513498978
MSSM_RNA_PFC_347,0.13738816759678252,0.7404452637267094,0.0196277479500873,0,0.10253882072642086,0,0,0.36173831795636074,0.937505758542742
MSSM_RNA_PFC_350,0.09304991524921066,0.8442469187202132,0.00704561502262675,0,0.055657551007949405,0,0,0.5301789258513974,0.898734847475256
MSSM_RNA_PFC_351,0.1019224511449803,0.76694463294657,0.019548669324211287,0.008224342718665175,0.10335990386557319,0,0,0.6270139577866636,0.8529299943676281
MSSM_RNA_PFC_352,0.07934725668108769,0.728518096811711,0.040439511622051595,0,0.1516951348851498,0,0,0.7339066983549405,0.7790403383498491
MSSM_RNA_PFC_354,0.33407320226204823,0.5915304564469985,0.05285787851134423,0,0.021538462779609004,0,0.010101010101010102,0.17498470499699273,0.9873230941203669
MSSM_RNA_PFC_355,0.09208461866121505,0.7758869693325339,0.012797682650511875,0.011391428095188161,0.10783930126055101,0,0,0.6287312254849663,0.8495261495332723
MSSM_RNA_PFC_357,0.09438121950289824,0.7640955283694475,0.025955931237247435,0,0.11556732089040686,0,0,0.48000504044487335,0.8968376176898738
MSSM_RNA_PFC_358,0.07476015236613787,0.8601385685225348,0.014848588824263015,0,0.050252690287064306,0,0,0.5615942752205363,0.8909426851359139
MSSM_RNA_PFC_359,0.053440800306809436,0.90084834634308,0.025509559612140426,0,0.02020129373797026,0,0,0.5735331080710081,0.8916711170507636
MSSM_RNA_PFC_36,0.09853801370154397,0.7928075533238914,0.03963107189809955,0.006381322050530192,0.06264203902593492,0,0,0.4267828705981756,0.9258119029768305
MSSM_RNA_PFC_360,0.1877671857888104,0.6773238411116576,0.0025658417630134464,0.021699697502594508,0.11064343383392405,0,0,0.2548595922274834,0.9686330679274285
MSSM_RNA_PFC_364,0.06719691745398204,0.8216219035367923,0.03006940032998071,0.008476532569108873,0.07263524611013601,0,0,0.6611058993451611,0.8559400170676018
MSSM_RNA_PFC_365,0.1675169503885064,0.7419354495361281,0.0043913669653176295,0.018735390483908702,0.06742084262613929,0,0.010101010101010102,0.19018030651243034,0.9848053311703071
MSSM_RNA_PFC_366,0.08968740193141865,0.8749599095292695,0.011927309298685528,0,0.023425379240626387,0,0,0.5527911464479566,0.8985890125358532
MSSM_RNA_PFC_367,0.19661783981014777,0.7364259619130293,0.0050264105122376414,0,0.061929787764585284,0,0,0.33626655951408324,0.9495304949737745
MSSM_RNA_PFC_368,0.18942393947448347,0.6363150020207421,0.0032862811137890943,0.001066945175527697,0.1699078322154577,0,0,0.3216465713491475,0.9492406181653514
MSSM_RNA_PFC_37,0.0847298685740098,0.753754166231731,0.013878251008131509,0.015079594293017534,0.13255811989311014,0,0,0.5017926450467057,0.8841609617984999
MSSM_RNA_PFC_370,0.08517355326831552,0.6829452677021975,0.01602411130324943,0.004174500742428378,0.21168256698380916,0,0,0.45443346980747173,0.8912320729168249
MSSM_RNA_PFC_371,0.10441995261225384,0.8013727194360235,0.013085134976514113,0.004951095073879128,0.07617109790132941,0,0,0.3834507636286035,0.9347874854712389
MSSM_RNA_PFC_374,0.14775646164082912,0.7556701427175397,0.027589413785280528,0,0.06898398185635066,0,0,0.39705821575947814,0.9329993859309995
MSSM_RNA_PFC_375,0.0699738521257397,0.8341458404004803,0.03935035259834011,0,0.05652995487543981,0,0,0.46224490949168834,0.9165084325453604
MSSM_RNA_PFC_376,0.08282853702535209,0.8567382122505239,0.014921879721644481,0.007089378063461962,0.038421992939017435,0,0,0.5344926143280232,0.901531030326618
MSSM_RNA_PFC_377,0.06952528257738325,0.8876489771257864,0.0060505906149404785,0,0.03677514968188995,0,0,0.5099355728203439,0.906539221268967
MSSM_RNA_PFC_378,0.04274645456389666,0.8158415622655062,0.025270290021489394,0,0.11614169314910772,0,0,0.6598626110585527,0.8309149901622942
MSSM_RNA_PFC_379,0.10989315345897646,0.8012353435013788,0.016020614131846127,0.01168946618833649,0.061161422719462066,0,0,0.399104803548849,0.9332692567657164
MSSM_RNA_PFC_38,0.07236571931722341,0.9010612987693627,0.00916083245842667,0.005211685485618435,0.012200463969368858,0,0,0.33745907716709267,0.9515045908017601
MSSM_RNA_PFC_380,0.07757204552785418,0.8448443351640939,0.0384574023629953,0.01498279975378714,0.024143417191269424,0,0,0.3733412615481017,0.9431608156984044
MSSM_RNA_PFC_381,0.0702477536749052,0.835740910926798,0.017609403602689228,0.002174743857743056,0.0742271879378645,0,0,0.39995617440254844,0.9299523049940399
MSSM_RNA_PFC_382,0.0953751128321631,0.8678748251862706,0.003620883615443913,0,0.03312917836612236,0,0,0.4875255396204339,0.9139046598698465
MSSM_RNA_PFC_383,0.066991282545087,0.8187636953533367,0.023650634634408356,0.011353426875247456,0.07924096059192048,0,0,0.41717433184005565,0.924442463796113
MSSM_RNA_PFC_384,0.09780725964166101,0.8389764386702916,0.005078087420303953,0.012089259221344625,0.04604895504639884,0,0,0.2962116832909244,0.9600911869858942
MSSM_RNA_PFC_386,0.3972553028153231,0.5343409675625616,0,0.002052677174850921,0.05467431387291849,0.011676738574345886,0,0.2822073260733756,0.9621362122933097
MSSM_RNA_PFC_387,0.08231029321670331,0.8054157827763992,0.018611316224011906,0.004274975775476408,0.08938763200740915,0,0,0.46594215999618593,0.908160874639738
MSSM_RNA_PFC_388,0.21960044232078424,0.639382165577769,0.007037557984947833,0,0.11055916785470075,0.02342066626179824,0,0.2765661543265817,0.9623113397550187
MSSM_RNA_PFC_389,0.09849076022365846,0.7008442570717832,0.0745036896522831,0.05608497537543388,0.05576725991297731,0.014309057763864,0,0.38976726633564945,0.9368483553685584
MSSM_RNA_PFC_39,0.0951018155074887,0.7557986803734673,0.02912012953314846,0.021519189023247065,0.09846018556264845,0,0,0.45927328117112415,0.9086475392807396
MSSM_RNA_PFC_390,0.20260109678451002,0.716893118240638,0.0017890091725609625,0.006130957755547014,0.07258581804674406,0,0,0.32281701732433404,0.9518096279454583
MSSM_RNA_PFC_391,0.12950613374460704,0.7674484317977306,0.007177072789823969,0.023231325398282543,0.07263703626955571,0,0.010101010101010102,0.20983821755329862,0.9802849517409712
MSSM_RNA_PFC_392,0.06470100813208841,0.7729210145179822,0.029995177552981846,0.008212116023645223,0.1241706837733022,0,0,0.34658006748938097,0.9400589915265526
MSSM_RNA_PFC_394,0.09489938257680076,0.8118495133777729,0.005793300347382945,0,0.08745780369804335,0,0,0.4820820140506648,0.9037741915620726
MSSM_RNA_PFC_396,0.09561500906934914,0.7945092668568434,0.009435895851686162,0.009067289414852114,0.0913725388072692,0,0,0.4733689088341152,0.9057370722055335
MSSM_RNA_PFC_397,0.15109586272071615,0.7030145413924064,0.01024061233454236,0,0.13562109095864677,0,0,0.47415943604900557,0.8939902613248436
MSSM_RNA_PFC_398,0.10143912092113125,0.7921840544747357,0.01665493463682722,0,0.0897218899673058,0,0,0.4208096468509017,0.9217134333564355
MSSM_RNA_PFC_399,0.11973108960137444,0.7108201143146153,0.01781575690821395,0.01537451363152683,0.13625852554426948,0,0,0.5071310116455229,0.8816654603506967
MSSM_RNA_PFC_4,0.06811706357312922,0.7943446472323846,0.022070755052401175,0.0033929649433178926,0.10934694865855933,0.002727620540207814,0,0.5606537325925404,0.8710312244172116
MSSM_RNA_PFC_40,0.09976922647883278,0.8143438785401338,0.006705583125378317,0.007060262211163289,0.07212104964449183,0,0,0.5361454825759276,0.893199600627249
MSSM_RNA_PFC_41,0.17111180254184183,0.7075440843257161,0.008852819538949825,0,0.11249129359349229,0,0,0.4436060085877398,0.910405715385294
MSSM_RNA_PFC_42,0.13957991629035507,0.8164568023945566,0,0,0.03783412652869397,0.006129154786394398,0.010101010101010102,0.18736723121215096,0.9858869180319129
MSSM_RNA_PFC_43,0.08047592280694965,0.8248358968521533,0.008098976949104882,0,0.08658920339179203,0,0,0.568365447493706,0.8773907770695915
MSSM_RNA_PFC_44,0.1356678874869419,0.774798184998075,0.014199542404608113,0,0.07533438511037499,0,0,0.420231265367406,0.9253119456391453
MSSM_RNA_PFC_45,0.096879226807095,0.7808347571421185,0.016892198661739695,0.011735077538893917,0.09365873985015304,0,0,0.5856885097158803,0.8708385008222691
MSSM_RNA_PFC_46,0.0896964177369093,0.7816129122916604,0.01796785998256122,0.005912494538219565,0.10481031545064944,0,0,0.2748771710303234,0.9633628836536325
MSSM_RNA_PFC_47,0.21095227771241537,0.34948196993695285,0.00905699723846534,0.03223805574595165,0.3814684995067801,0.016802199859434628,0,0.5425674952598567,0.8676073152540079
MSSM_RNA_PFC_48,0.06932148751668987,0.8442820309168395,0.007050647271087229,0.003537428320431214,0.07580840597495207,0,0,0.42885980803713375,0.9214134421568372
MSSM_RNA_PFC_5,0.1036258948194173,0.7319817257657019,0.015071485202367818,0.01523229067416104,0.1340886035383521,0,0,0.565462839997201,0.8602774743743299
MSSM_RNA_PFC_50,0.10407987400735001,0.729340703593038,0.023728862312823642,0.005426139280624038,0.1374244208061642,0,0,0.5871814252970666,0.8503235524488131
MSSM_RNA_PFC_51,0.10246106094959094,0.7577332728416277,0.017003514085918527,0,0.12280215212286279,0,0,0.47950350583220447,0.8950283286934023
MSSM_RNA_PFC_52,0.32038734318751244,0.4907165701695963,0,0.01577518177928614,0.14891821420789503,0.02420269065571021,0.010101010101010102,0.2015299601022889,0.9899932879999513
MSSM_RNA_PFC_53,0.09206067952207798,0.8008270545568185,0.021391540837660317,0.011327126192833305,0.07325561001551521,0.0011379888750946859,0,0.4246276036814761,0.9241045427334825
MSSM_RNA_PFC_55,0.05967787684543672,0.7563775401519726,0.02085002622753081,0.02426666447052249,0.13882789230453743,0,0,0.43929015007777517,0.9054637452550811
MSSM_RNA_PFC_56,0.11298896668879849,0.8226520456633882,0.006496077235754494,0,0.0578629104120587,0,0,0.43295736728031936,0.9246328065818753
MSSM_RNA_PFC_57,0.08417240460241386,0.661823089331572,0.030799248812855864,0.007570661412049987,0.2142037453396294,0.0014308505014788359,0,0.739749350323693,0.7303883919659302
MSSM_RNA_PFC_58,0.07603637414379047,0.8604356338994861,0.03017656014543315,0,0.03335143181129033,0,0,0.5605570487042795,0.89525939663829
MSSM_RNA_PFC_59,0.07716006792197727,0.8278140420844385,0.0204332690279881,0.007641799890799718,0.06695082107479637,0,0,0.5797270405925538,0.882016107116861
MSSM_RNA_PFC_6,0.04895354603402674,0.7868923989918852,0.030741563677410436,0.005354453881047747,0.1280580374156298,0,0,0.6675819072755912,0.821874504936455
MSSM_RNA_PFC_61,0.0649618602147271,0.8593805508798157,0.016210535397213063,0.004311882592758685,0.05513517091548545,0,0,0.5285070393430965,0.8985308662207304
MSSM_RNA_PFC_62,0.07125562741420607,0.8159887128351384,0.01681804120471555,0.012108097092081539,0.08382952145385851,0,0,0.35612609348462143,0.9409863691115797
MSSM_RNA_PFC_63,0.22079388673698644,0.623677764835228,0,0.002701990774250957,0.1528263576535346,0,0,0.35997861229881,0.9337821713883774
MSSM_RNA_PFC_64,0.175964534168077,0.6369405018084636,0,0.02175447682414838,0.1465491333543761,0.018791353844934865,0,0.2668841236914667,0.9670573980364485
MSSM_RNA_PFC_65,0.08879839846463698,0.6333129377277797,0.014006066746071402,0.01492439019728829,0.23954827917761634,0.009409927686607264,0,0.4459627299269914,0.8967813321169875
MSSM_RNA_PFC_66,0.09503157441996281,0.6512853401659939,0.023979128708823027,0.014489521079324885,0.21521443562589532,0,0,0.5842705765327816,0.8217019621688496
MSSM_RNA_PFC_67,0.12302229794441391,0.6034767062669283,0.005754098323041123,0,0.26774689746561664,0,0,0.5608255822635865,0.8279242511925031
MSSM_RNA_PFC_68,0.046514810876749,0.8914763100281201,0.027090641529214865,0,0.034918237565915916,0,0,0.47973099355481613,0.9140827811003368
MSSM_RNA_PFC_69,0.11412428107672992,0.7585247578681825,0.01142263082434841,0.011724311076138324,0.1042040191546009,0,0,0.37027055083093224,0.934585342188329
MSSM_RNA_PFC_7,0.10486742555406543,0.8223707863212961,0.0321170728510819,0.0006,0.04005409694672306,0,0,0.35906472024160907,0.9456100210424913
MSSM_RNA_PFC_79,0.09977651180937616,0.6303546276193062,0.012578147099304193,0.0005,0.25676490281419917,0,0,0.6822405131673351,0.7463423235194943
MSSM_RNA_PFC_8,0.07040299492252139,0.8024844735009276,0.02040323660955868,0.009584797551440621,0.09712449741555174,0,0,0.42279982363514834,0.919306056671267
MSSM_RNA_PFC_80,0.1101155073986735,0.7985317503344427,0.06556226667630594,0,0.013418103168097715,0.012372372422480092,0,0.3930752822830335,0.9399914044825299
MSSM_RNA_PFC_81,0.060543901107130954,0.8441770965801642,0.03510816186074682,0,0.06017084045195807,0,0,0.6217488122901361,0.8712355898776125
MSSM_RNA_PFC_82,0.21798380616827753,0.5278046401597158,0,0,0.2542115536720067,0,0,0.5848430469975328,0.8131975259244779
MSSM_RNA_PFC_83,0.09063765304325799,0.44075338715410883,0.0022785245919112237,0.047855834997780705,0.4184746002129412,0,0,0.758143021321322,0.6561573549828759
MSSM_RNA_PFC_84,0.1240008043199823,0.733653210800324,0.0046542610112866424,0.0014233303728432816,0.1362683934955638,0,0,0.5622827477150013,0.8603849689109728
MSSM_RNA_PFC_86,0.05881628623113796,0.6480996565314817,0.009004189759683357,0.006623245872622612,0.27745662160507434,0,0,0.6792549385884191,0.7416595484410669
MSSM_RNA_PFC_87,0.1439703489759329,0.6969785940905147,0,0.0068419684042642665,0.1472593679793523,0.004949720549935917,0,0.28610838732786853,0.9609396151078683
MSSM_RNA_PFC_89,0.48249986847578225,0.41608724060174257,0,0,0.06719568660927881,0.034217204313196296,0,0.3005130268778698,0.9557817829503942
MSSM_RNA_PFC_9,0.12045413791043283,0.7734207429677057,0.021392278340500996,0.00748415749722705,0.07724868328413334,0,0,0.41013549769986735,0.9277320449825384
MSSM_RNA_PFC_91,0.046004536208678275,0.7851932845304956,0.02872640565686251,0.0018248684262660248,0.13825090517769761,0,0,0.6155514563431106,0.8367123810255792
MSSM_RNA_PFC_92,0.0646254457872195,0.7159004284720444,0.015238078384904196,0,0.20423604735583195,0,0,0.6679902752881675,0.7781192882782609
MSSM_RNA_PFC_95,0.14674657772513175,0.7735427747080814,0.005102796109552384,0.026075488191581106,0.04853236326565341,0,0,0.3257070912435143,0.9532473082936329
MSSM_RNA_PFC_96,0.19906324300409978,0.7346633191432049,0.00873675786328451,0,0.057536679989410686,0,0,0.4235654456868965,0.9286380610379883
MSSM_RNA_PFC_97,0.07878245500344423,0.8212249525658448,0.009158237897852492,0.011012928980931798,0.07982142555192656,0,0,0.5746643018303446,0.8787183198568115
MSSM_RNA_PFC_98,0.06775509851358567,0.8034100526430594,0.025968141968490975,0.006276480162634898,0.09166703334908301,0.00492319336314592,0,0.45019621655818787,0.9122211856687833
MSSM_RNA_PFC_99,0.1052328137245763,0.8268409531213847,0.023414158127533977,0.0019830420200419793,0.04252903300646295,0,0,0.566364740227437,0.8937362450697239
PENN_RNA_PFC_1,0.11759152922117891,0.7734947319612765,0.03360923965341851,0.0003,0.07499831110231439,0,0,0.3121162468176576,0.9542407575458236
PENN_RNA_PFC_2,0.0998631908093118,0.7597636102354876,0.013840959288366837,0.017071585909152608,0.10946065375768119,0,0,0.601176933325433,0.8587217335995595
PENN_RNA_PFC_3,0.06055463993357419,0.8271678611297884,0.0006,0.0015236563808461675,0.11017552981702011,0,0,0.5543233532433501,0.8718754823975694
PENN_RNA_PFC_4,0.09464209512437113,0.7853455812884966,0.014226105825244065,0.00935364480467132,0.09643257295721677,0,0,0.3952125509046882,0.9280744868257568
PENN_RNA_PFC_5,0.25121672355334357,0.5422221490486584,0.006910543278807748,0.02808718852561044,0.1521773446587843,0.01938605093479552,0,0.2940783231577188,0.9574786100693775
PENN_RNA_PFC_6,0.12006765120360158,0.7030901136247527,0.0012396902318749172,0.03339902983137997,0.1416381932693796,0.0006,0,0.2593532468950654,0.9695120161146995
PENN_RNA_PFC_7,0.12514946598970592,0.8060850521486157,0.015209863945441356,0.0005,0.0530114105284076,0,0,0.38326155348596813,0.9384392474055807
PENN_RNA_PFC_8,0.06389228906409929,0.7899810781534758,0.033057250697711836,0.026773789070374747,0.08629559301433824,0,0,0.3143097447042103,0.9524077720267302
PENN_RNA_PFC_9,0.08674591053515852,0.8053881188816872,0.009639614881510146,0.01378569149264171,0.08444066420900254,0,0,0.3581669653433956,0.9404543849911229
PENN_RNA_PFC_10,0.090723343033845,0.7737302332590652,0.009539492844741825,0.009551639025707223,0.11645529183664069,0,0,0.6173697835975493,0.8487538408887199
PENN_RNA_PFC_11,0.08991609388132857,0.7981173307553291,0.023955569348638232,0.01648318994794364,0.07152781606676045,0,0,0.558815431665393,0.88763492224983
PENN_RNA_PFC_12,0.0757156482444502,0.835814421614724,0.023179774619268737,0,0.06529015552155705,0,0,0.5048591563308598,0.9029334584795518
PENN_RNA_PFC_14,0.3020131777889634,0.48238181562887517,0,0.025146294188108938,0.18659038704497782,0.003868325349074617,0,0.3160294030630111,0.9528555519125342
PENN_RNA_PFC_16,0.06839448239424611,0.8050032908103496,0.03808629348125696,0,0.07335548517799378,0.015160448136153568,0,0.5062269411492337,0.9009259743006022
PENN_RNA_PFC_17,0.06925876532662564,0.6677545202946281,0.012673473086727697,0.01762047935451706,0.23269276193750155,0,0,0.5377496070559721,0.8446251358259631
PENN_RNA_PFC_18,0.06120349697934868,0.7891449094442587,0.019352648021152614,0.00533254397371032,0.12444232960406151,0.0005,0,0.5233678761374558,0.8782479384265414
PENN_RNA_PFC_19,0.06142802693140004,0.7711603251171674,0.002591441671457198,0.01299984077841639,0.15182036550155903,0,0,0.6335546262542358,0.8226575452600314
PENN_RNA_PFC_20,0.0784788997273499,0.7289864117334961,0.012421217167340662,0.004773385285217344,0.17534008608659601,0,0,0.6446231658691217,0.8056843799347472
PENN_RNA_PFC_21,0.0967290319775531,0.7797561327102761,0.00362648540153109,0.003931262875873058,0.11595708703476666,0,0,0.5614127602186094,0.8685414974866433
PENN_RNA_PFC_22,0.08761279845785098,0.7899487641226436,0.013820852685594692,0.01339378212583367,0.09522380260807707,0,0,0.4709998961963802,0.9054009138624052
PENN_RNA_PFC_23,0.06258405618622899,0.7821001771396496,0.02543243650673102,0.0007,0.12919357404624224,0,0,0.586960488728137,0.8527238804659678
PENN_RNA_PFC_24,0.07090016219691495,0.8347613946488317,0.025842726980147317,0,0.06849571617410602,0,0,0.6312514894830688,0.8657881355232565
PENN_RNA_PFC_25,0.0857457894553614,0.7709454777143817,0.009750454313928918,0.00605366172239593,0.12750461679393207,0,0,0.45439150533206263,0.9024602314717942
PENN_RNA_PFC_26,0.0784006451500474,0.8278812398395019,0.0161763393064661,0.011146676598571948,0.0663950991054126,0,0,0.5658046978799752,0.886261761750099
PENN_RNA_PFC_27,0.06281445637968373,0.8487213853328717,0.008123849113482969,0.007938614110782912,0.07240169506317871,0,0,0.513613291984499,0.8980195090478288
PENN_RNA_PFC_28,0.07299196107478853,0.8154179657908142,0.0049887949507525535,0,0.10660127818364472,0,0,0.6345050776823362,0.846210266073869
PENN_RNA_PFC_31,0.1296459819691913,0.7743317874601152,0.0029143698110385497,0,0.09310786075965495,0,0,0.5234080078909031,0.8904107214769605
PENN_RNA_PFC_32,0.0879317183126977,0.7808084585585776,0.023658672975430457,0.01281015048518856,0.09479099966810567,0,0,0.33984587707703534,0.9446098730588585
PENN_RNA_PFC_33,0.0680760219623315,0.8659112573505356,0.01359630959366985,0.0049370162616970605,0.04747939483176598,0,0,0.6068246668190418,0.8793790604951531
PENN_RNA_PFC_34,0.08897029130203214,0.837311428715945,0.004300084626070685,0.007663191976071764,0.061755003379880484,0,0,0.40278066725728606,0.9314919996902289
PENN_RNA_PFC_35,0.21102626188549356,0.6410937483439149,0.002666459898835604,0.008831767288935326,0.1363817625828206,0,0,0.3491519160928011,0.9383296541791605
PENN_RNA_PFC_37,0.07461007885849465,0.868333666383315,0.018881230717138063,0.0012142201529876033,0.03696080388806474,0,0,0.38457662557659117,0.9388760663901817
PENN_RNA_PFC_38,0.27022214966360814,0.5877041880951629,0,0.013826641023440833,0.12236084782033035,0.005886173397457711,0,0.2665737765943123,0.9652880292188393
PENN_RNA_PFC_39,0.1068549443429874,0.8222808139803122,0.008595312814993391,0.017880090548286546,0.04438883831342048,0,0,0.35150741018946247,0.9470538495691554
PENN_RNA_PFC_40,0.09230773654482147,0.6937913627980159,0.0256824688609022,0.011091373878799457,0.17712705791746106,0,0,0.5217956734770769,0.8634101306858118
PENN_RNA_PFC_41,0.14938217616676452,0.680851347871932,0.005737080684051361,0.0015838271371775093,0.16244556814007455,0,0,0.3882919852266443,0.9226313485894324
PENN_RNA_PFC_42,0.09035798855277088,0.7557366797717007,0.020107622558259458,0.009363398531255302,0.12443431058601369,0,0,0.5000054290488164,0.8873936840289777
PENN_RNA_PFC_43,0.07794665920636257,0.7599149225503824,0.0714562598014636,0.007920114887159633,0.08276204355463178,0,0,0.5131637203434032,0.8968031861119103
PENN_RNA_PFC_44,0.08889235033263661,0.8704388808767625,0.008553464056890602,0,0.03211530473371035,0,0,0.5706694643785379,0.8927749064263442
PENN_RNA_PFC_45,0.06988578582362918,0.8113883560730255,0.01092678457510843,0.013489020363018807,0.0943100531652181,0,0,0.4605365215922901,0.9083297356187515
PENN_RNA_PFC_46,0.07070115875785636,0.7835155043706399,0.026042662052519396,0.01308643641750309,0.1066542384014812,0,0,0.4690297121905204,0.9027110856865526
PENN_RNA_PFC_47,0.03454038214047053,0.7920440714398419,0.03033352766994083,0,0.14308201874974674,0,0,0.5891082567388033,0.8448078197359652
PENN_RNA_PFC_48,0.06383113404902584,0.8778308458272526,0.00862754504070592,0,0.04971047508301569,0,0,0.5172681110890606,0.9021409114870317
PENN_RNA_PFC_49,0.045559570408363274,0.7910431192078026,0.019799790706337826,0.004067475827951537,0.13953004384954476,0,0,0.6783364013356307,0.8099220504620799
PENN_RNA_PFC_50,0.0619504130284159,0.8930815568293071,0.008657687089648801,0,0.03631034305262824,0,0,0.5267283018856376,0.9019084495749257
PENN_RNA_PFC_52,0.11691631013120038,0.8052226210046882,0.005009897284063758,0.0006,0.07227586926024826,0,0,0.5266764151502782,0.8960244874744153
PENN_RNA_PFC_53,0.06732800138751804,0.8621938063354199,0.0072287347625572965,0.010511895087071786,0.052737562427433014,0,0,0.4378318848961238,0.9232613757980488
PENN_RNA_PFC_54,0.12910137705124763,0.8221797026881412,0.007006094744569502,0,0.04171282551604159,0,0,0.3103406188968032,0.9571881607921313
PENN_RNA_PFC_55,0.0900133987510939,0.8011528601378018,0.01570031286371072,0.010274878672148659,0.08285854957524483,0,0,0.5453017102601282,0.8870066228843994
